Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","149","Nepal","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","5230","S","Standardized data"
"FBS","New Food Balances","149","Nepal","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","31","S","Standardized data"
"FBS","New Food Balances","149","Nepal","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","2300","S","Standardized data"
"FBS","New Food Balances","149","Nepal","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","149","Nepal","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","307","S","Standardized data"
"FBS","New Food Balances","149","Nepal","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","12","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1055","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","204","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","117","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2516","Oats","2017","2017","1000 tonnes","7","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","150","Netherlands","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","12","S","Standardized data"
"FBS","New Food Balances","153","New Caledonia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","153","New Caledonia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","9","S","Standardized data"
"FBS","New Food Balances","153","New Caledonia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","156","New Zealand","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","405","S","Standardized data"
"FBS","New Food Balances","156","New Zealand","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","156","New Zealand","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","298","S","Standardized data"
"FBS","New Food Balances","156","New Zealand","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","176","S","Standardized data"
"FBS","New Food Balances","156","New Zealand","5511","Production","2516","Oats","2017","2017","1000 tonnes","35","S","Standardized data"
"FBS","New Food Balances","156","New Zealand","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","24","S","Standardized data"
"FBS","New Food Balances","157","Nicaragua","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","157","Nicaragua","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","423","S","Standardized data"
"FBS","New Food Balances","157","Nicaragua","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","408","S","Standardized data"
"FBS","New Food Balances","157","Nicaragua","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","78","S","Standardized data"
"FBS","New Food Balances","157","Nicaragua","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","158","Niger","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","6","S","Standardized data"
"FBS","New Food Balances","158","Niger","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","113","S","Standardized data"
"FBS","New Food Balances","158","Niger","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","38","S","Standardized data"
"FBS","New Food Balances","158","Niger","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","3790","S","Standardized data"
"FBS","New Food Balances","158","Niger","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","1945","S","Standardized data"
"FBS","New Food Balances","158","Niger","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","8","S","Standardized data"
"FBS","New Food Balances","159","Nigeria","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","67","S","Standardized data"
"FBS","New Food Balances","159","Nigeria","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","9864","S","Standardized data"
"FBS","New Food Balances","159","Nigeria","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","10420","S","Standardized data"
"FBS","New Food Balances","159","Nigeria","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","1500","S","Standardized data"
"FBS","New Food Balances","159","Nigeria","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","6939","S","Standardized data"
"FBS","New Food Balances","159","Nigeria","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","83","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","200","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","17","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","94","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","123","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","8","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2516","Oats","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","154","North Macedonia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","162","Norway","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","396","S","Standardized data"
"FBS","New Food Balances","162","Norway","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","564","S","Standardized data"
"FBS","New Food Balances","162","Norway","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","162","Norway","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","42","S","Standardized data"
"FBS","New Food Balances","162","Norway","5511","Production","2516","Oats","2017","2017","1000 tonnes","282","S","Standardized data"
"FBS","New Food Balances","162","Norway","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","221","Oman","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","221","Oman","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","221","Oman","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","7","S","Standardized data"
"FBS","New Food Balances","221","Oman","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","49","S","Standardized data"
"FBS","New Food Balances","221","Oman","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","165","Pakistan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","26691","S","Standardized data"
"FBS","New Food Balances","165","Pakistan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","11175","S","Standardized data"
"FBS","New Food Balances","165","Pakistan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","58","S","Standardized data"
"FBS","New Food Balances","165","Pakistan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","5701","S","Standardized data"
"FBS","New Food Balances","165","Pakistan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","335","S","Standardized data"
"FBS","New Food Balances","165","Pakistan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","154","S","Standardized data"
"FBS","New Food Balances","165","Pakistan","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","57","S","Standardized data"
"FBS","New Food Balances","166","Panama","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","166","Panama","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","316","S","Standardized data"
"FBS","New Food Balances","166","Panama","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","116","S","Standardized data"
"FBS","New Food Balances","166","Panama","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","169","Paraguay","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1020","S","Standardized data"
"FBS","New Food Balances","169","Paraguay","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","924","S","Standardized data"
"FBS","New Food Balances","169","Paraguay","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","5156","S","Standardized data"
"FBS","New Food Balances","169","Paraguay","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","108","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","192","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","3039","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","203","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1523","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2516","Oats","2017","2017","1000 tonnes","20","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","170","Peru","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","86","S","Standardized data"
"FBS","New Food Balances","171","Philippines","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","171","Philippines","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","19276","S","Standardized data"
"FBS","New Food Balances","171","Philippines","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","7915","S","Standardized data"
"FBS","New Food Balances","171","Philippines","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","11666","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","3793","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","4022","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","2674","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2516","Oats","2017","2017","1000 tonnes","1465","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","31","S","Standardized data"
"FBS","New Food Balances","173","Poland","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","8276","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","60","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","180","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","48","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","745","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","14","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2516","Oats","2017","2017","1000 tonnes","46","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","174","Portugal","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","26","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","32","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","5324","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","59","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","73","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","117","Republic of Korea","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","13","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1251","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","249","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1773","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2516","Oats","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","146","Republic of Moldova","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","6","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","10036","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","43","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1907","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","14326","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","28","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2516","Oats","2017","2017","1000 tonnes","408","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","54","S","Standardized data"
"FBS","New Food Balances","183","Romania","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","339","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","85863","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","987","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","20599","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","13236","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","2547","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2516","Oats","2017","2017","1000 tonnes","5451","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","317","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","104","S","Standardized data"
"FBS","New Food Balances","185","Russian Federation","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","2140","S","Standardized data"
"FBS","New Food Balances","184","Rwanda","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","11","S","Standardized data"
"FBS","New Food Balances","184","Rwanda","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","109","S","Standardized data"
"FBS","New Food Balances","184","Rwanda","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","358","S","Standardized data"
"FBS","New Food Balances","184","Rwanda","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","184","Rwanda","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","151","S","Standardized data"
"FBS","New Food Balances","184","Rwanda","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","188","Saint Kitts and Nevis","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","189","Saint Lucia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","244","Samoa","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","244","Samoa","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","193","Sao Tome and Principe","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","194","Saudi Arabia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","621","S","Standardized data"
"FBS","New Food Balances","194","Saudi Arabia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","194","Saudi Arabia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","638","S","Standardized data"
"FBS","New Food Balances","194","Saudi Arabia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","15","S","Standardized data"
"FBS","New Food Balances","194","Saudi Arabia","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","8","S","Standardized data"
"FBS","New Food Balances","194","Saudi Arabia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","147","S","Standardized data"
"FBS","New Food Balances","195","Senegal","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","195","Senegal","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","714","S","Standardized data"
"FBS","New Food Balances","195","Senegal","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","264","S","Standardized data"
"FBS","New Food Balances","195","Senegal","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","569","S","Standardized data"
"FBS","New Food Balances","195","Senegal","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","143","S","Standardized data"
"FBS","New Food Balances","195","Senegal","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","2276","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","305","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","4018","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","11","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2516","Oats","2017","2017","1000 tonnes","70","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","8","S","Standardized data"
"FBS","New Food Balances","272","Serbia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","129","S","Standardized data"
"FBS","New Food Balances","197","Sierra Leone","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","197","Sierra Leone","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","1400","S","Standardized data"
"FBS","New Food Balances","197","Sierra Leone","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","22","S","Standardized data"
"FBS","New Food Balances","197","Sierra Leone","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","38","S","Standardized data"
"FBS","New Food Balances","197","Sierra Leone","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","29","S","Standardized data"
"FBS","New Food Balances","197","Sierra Leone","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","11","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1771","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","545","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1066","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","32","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2516","Oats","2017","2017","1000 tonnes","35","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","199","Slovakia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","38","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","141","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","98","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","272","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2516","Oats","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","198","Slovenia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","31","S","Standardized data"
"FBS","New Food Balances","25","Solomon Islands","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","25","Solomon Islands","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","25","Solomon Islands","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1613","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","8","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","307","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","16820","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2516","Oats","2017","2017","1000 tonnes","60","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","152","S","Standardized data"
"FBS","New Food Balances","202","South Africa","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","69","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","4859","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","835","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","5786","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3776","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","139","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2516","Oats","2017","2017","1000 tonnes","843","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","30","S","Standardized data"
"FBS","New Food Balances","203","Spain","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","433","S","Standardized data"
"FBS","New Food Balances","38","Sri Lanka","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","38","Sri Lanka","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","1621","S","Standardized data"
"FBS","New Food Balances","38","Sri Lanka","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","196","S","Standardized data"
"FBS","New Food Balances","38","Sri Lanka","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","38","Sri Lanka","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","6","S","Standardized data"
"FBS","New Food Balances","38","Sri Lanka","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","38","Sri Lanka","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","276","Sudan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","463","S","Standardized data"
"FBS","New Food Balances","276","Sudan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","27","S","Standardized data"
"FBS","New Food Balances","276","Sudan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","276","Sudan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","49","S","Standardized data"
